Temperature, Humidity, Air_Pressure, Light_Intensity, Toxic_Chemical_Level, TVOC_Level, eCO2_Level, H2_Level, Ethanol_Level
26.15, 22.84, 102.50, 1514, 25, 74, 401, 14249, 20711
26.17, 22.33, 102.50, 1514, 27, 74, 400, 14249, 20709
26.17, 22.63, 102.50, 1516, 25, 75, 400, 14245, 20705
26.12, 22.20, 102.50, 1516, 25, 71, 400, 14246, 20704
26.17, 22.53, 102.50, 1515, 25, 78, 400, 14244, 20698
26.15, 22.14, 102.50, 1515, 25, 77, 400, 14246, 20705
26.14, 22.71, 102.50, 1512, 26, 75, 400, 14245, 20701
26.17, 22.66, 102.50, 1512, 27, 71, 400, 14245, 20709
26.17, 22.66, 102.50, 1513, 26, 76, 400, 14249, 20715
26.15, 22.61, 102.50, 1513, 26, 79, 406, 14242, 20697
26.17, 22.67, 102.50, 1516, 25, 81, 403, 14240, 20699
26.17, 22.44, 102.50, 1516, 25, 85, 404, 14238, 20691
26.17, 22.68, 102.50, 1515, 26, 85, 402, 14243, 20698
26.12, 22.53, 102.50, 1515, 26, 83, 402, 14242, 20698
26.17, 22.61, 102.50, 1513, 25, 80, 400, 14245, 20696
26.15, 22.52, 102.50, 1513, 27, 79, 400, 14248, 20693
26.15, 22.76, 102.50, 1513, 26, 79, 400, 14251, 20702
26.15, 22.29, 102.50, 1513, 28, 80, 400, 14243, 20695
26.17, 22.56, 102.50, 1513, 26, 79, 400, 14244, 20699
26.17, 22.44, 102.50, 1513, 26, 77, 400, 14251, 20712
26.15, 22.60, 102.50, 1513, 25, 73, 400, 14246, 20699
26.17, 22.16, 102.50, 1513, 26, 79, 400, 14248, 20692
26.17, 22.64, 102.50, 1512, 24, 76, 400, 14249, 20700
26.17, 22.51, 102.50, 1512, 25, 83, 400, 14246, 20702
26.21, 22.62, 102.50, 1511, 25, 86, 400, 14250, 20699
26.15, 22.47, 102.50, 1511, 25, 72, 400, 14249, 20700
26.17, 22.57, 102.50, 1509, 28, 77, 400, 14250, 20699
26.15, 22.62, 102.50, 1509, 25, 79, 400, 14246, 20694
26.14, 22.75, 102.50, 1509, 23, 77, 400, 14250, 20704
26.17, 22.22, 102.50, 1509, 25, 76, 400, 14246, 20703
26.17, 22.50, 102.50, 1511, 26, 79, 400, 14248, 20700
26.15, 22.53, 102.50, 1511, 24, 78, 401, 14252, 20701
26.17, 22.49, 102.50, 1511, 24, 81, 400, 14250, 20697
26.19, 22.17, 102.50, 1511, 26, 79, 400, 14241, 20687
26.15, 22.68, 102.50, 1511, 26, 87, 400, 14240, 20682
26.15, 22.34, 102.50, 1511, 27, 88, 400, 14248, 20688
26.17, 22.81, 102.50, 1511, 26, 82, 400, 14249, 20700
26.19, 22.47, 102.50, 1511, 26, 92, 400, 14250, 20693
26.19, 22.66, 102.50, 1511, 23, 77, 400, 14253, 20699
26.17, 22.39, 102.50, 1511, 26, 80, 400, 14245, 20697
26.19, 22.72, 102.50, 1511, 26, 78, 400, 14252, 20689
26.19, 22.20, 102.50, 1511, 25, 81, 400, 14250, 20696
26.19, 22.63, 102.50, 1511, 27, 87, 400, 14246, 20691
26.19, 22.58, 102.50, 1511, 26, 83, 400, 14251, 20689
26.17, 22.74, 102.50, 1510, 26, 77, 400, 14250, 20694
26.23, 22.40, 102.50, 1510, 27, 80, 400, 14253, 20695
26.19, 22.50, 102.50, 1511, 25, 78, 400, 14248, 20689
26.23, 22.69, 102.50, 1511, 28, 81, 400, 14254, 20702
26.19, 22.78, 102.50, 1511, 27, 81, 400, 14248, 20692
26.17, 22.61, 102.50, 1511, 24, 77, 400, 14258, 20704
26.19, 22.65, 102.50, 1510, 27, 76, 400, 14250, 20695
26.19, 22.64, 102.50, 1510, 25, 79, 400, 14247, 20693
26.23, 22.70, 102.50, 1510, 27, 80, 400, 14255, 20690
26.19, 22.60, 102.50, 1510, 25, 79, 400, 14251, 20695
26.19, 22.63, 102.50, 1510, 27, 76, 400, 14260, 20701
26.19, 22.64, 102.50, 1510, 26, 76, 400, 14253, 20701
26.23, 22.62, 102.50, 1511, 27, 77, 400, 14253, 20700
26.19, 22.31, 102.51, 1511, 21, 77, 400, 14259, 20699
26.17, 22.66, 102.50, 1510, 26, 77, 400, 14252, 20702
26.23, 22.12, 102.51, 1510, 26, 73, 400, 14251, 20697
26.21, 22.60, 102.50, 1511, 27, 77, 400, 14255, 20700
26.17, 22.54, 102.50, 1511, 26, 79, 400, 14256, 20699
26.19, 22.88, 102.50, 1512, 25, 75, 400, 14254, 20696
26.21, 22.39, 102.50, 1512, 27, 74, 400, 14248, 20693
26.21, 22.70, 102.51, 1511, 27, 74, 400, 14252, 20696
26.23, 22.71, 102.51, 1511, 24, 75, 400, 14251, 20698
26.24, 22.72, 102.50, 1512, 24, 77, 400, 14249, 20695
26.21, 22.11, 102.50, 1512, 27, 78, 400, 14252, 20698
26.19, 22.61, 102.51, 1512, 27, 74, 400, 14254, 20702
26.21, 22.54, 102.50, 1512, 24, 73, 400, 14253, 20705
26.21, 22.75, 102.50, 1511, 26, 69, 400, 14254, 20702
26.23, 22.23, 102.51, 1511, 26, 73, 400, 14255, 20703
26.19, 22.76, 102.50, 1511, 26, 73, 400, 14249, 20697
26.23, 22.38, 102.50, 1511, 26, 73, 400, 14251, 20705
26.21, 22.71, 102.51, 1511, 28, 85, 400, 14253, 20698
26.19, 22.09, 102.50, 1511, 25, 76, 400, 14252, 20697
26.21, 22.75, 102.50, 1511, 26, 74, 400, 14255, 20699
26.19, 22.69, 102.50, 1511, 26, 79, 400, 14255, 20705
26.21, 22.88, 102.51, 1511, 24, 77, 404, 14254, 20699
26.23, 22.42, 102.50, 1511, 22, 73, 400, 14255, 20705
26.23, 22.65, 102.50, 1510, 26, 70, 400, 14252, 20701
26.19, 22.51, 102.51, 1510, 26, 76, 400, 14257, 20697
26.17, 22.82, 102.51, 1510, 24, 76, 400, 14254, 20700
26.21, 22.62, 102.51, 1510, 25, 71, 400, 14252, 20704
26.24, 22.88, 102.51, 1509, 24, 71, 400, 14256, 20699
26.21, 22.57, 102.50, 1509, 25, 71, 400, 14250, 20703
26.23, 22.58, 102.51, 1510, 25, 76, 400, 14248, 20700
26.21, 22.52, 102.51, 1510, 25, 72, 400, 14249, 20695
26.21, 22.66, 102.51, 1509, 27, 74, 400, 14252, 20697
26.21, 22.57, 102.51, 1509, 26, 76, 400, 14249, 20704
26.23, 22.71, 102.51, 1509, 25, 73, 400, 14253, 20695
26.24, 22.63, 102.51, 1509, 27, 70, 400, 14254, 20704
26.21, 22.69, 102.51, 1509, 25, 77, 400, 14249, 20696
26.23, 22.32, 102.51, 1509, 26, 75, 400, 14249, 20698
26.24, 22.68, 102.51, 1508, 26, 73, 400, 14245, 20704
26.24, 22.33, 102.51, 1508, 24, 73, 400, 14249, 20699
26.23, 22.60, 102.51, 1508, 23, 67, 400, 14249, 20701
26.24, 22.66, 102.51, 1508, 26, 71, 400, 14245, 20701
26.19, 22.75, 102.51, 1508, 26, 71, 400, 14249, 20701
26.21, 22.76, 102.51, 1508, 25, 70, 400, 14255, 20698
26.23, 22.60, 102.51, 1508, 26, 74, 400, 14251, 20701
26.21, 22.60, 102.51, 1508, 27, 70, 400, 14245, 20696
26.23, 22.73, 102.51, 1508, 26, 77, 400, 14250, 20703
26.24, 22.46, 102.51, 1508, 25, 72, 400, 14263, 20697
26.23, 22.63, 102.51, 1508, 26, 73, 400, 14254, 20699
26.23, 22.28, 102.51, 1508, 25, 76, 402, 14253, 20697
26.23, 22.77, 102.51, 1507, 26, 74, 404, 14246, 20703
26.19, 22.40, 102.51, 1507, 26, 75, 401, 14251, 20698
26.21, 22.75, 102.51, 1508, 25, 78, 405, 14245, 20687
26.24, 22.64, 102.51, 1508, 27, 73, 400, 14243, 20693
26.19, 22.63, 102.51, 1507, 26, 75, 400, 14245, 20688
26.21, 22.13, 102.51, 1507, 26, 76, 400, 14250, 20697
26.23, 22.68, 102.51, 1506, 27, 75, 400, 14255, 20702
26.23, 22.22, 102.51, 1506, 25, 75, 400, 14254, 20697
26.23, 22.70, 102.51, 1506, 28, 71, 400, 14249, 20700
26.21, 22.28, 102.51, 1506, 26, 69, 400, 14245, 20695
26.21, 22.91, 102.51, 1506, 26, 71, 400, 14248, 20687
26.24, 22.27, 102.51, 1506, 26, 69, 400, 14261, 20711
26.26, 22.82, 102.51, 1506, 23, 76, 401, 14251, 20700
26.23, 22.50, 102.52, 1506, 25, 67, 400, 14253, 20701
26.24, 22.69, 102.51, 1506, 27, 75, 400, 14246, 20690
26.24, 22.17, 102.51, 1506, 26, 71, 400, 14249, 20697
26.24, 22.75, 102.51, 1506, 25, 74, 400, 14248, 20690
26.24, 22.58, 102.51, 1506, 26, 66, 400, 14254, 20703
26.24, 22.74, 102.51, 1506, 29, 65, 400, 14254, 20699
26.23, 22.38, 102.51, 1506, 25, 71, 400, 14254, 20697
26.24, 22.65, 102.51, 1506, 26, 71, 400, 14256, 20708
26.23, 22.33, 102.51, 1506, 23, 69, 400, 14252, 20704
26.23, 22.77, 102.51, 1506, 25, 75, 400, 14252, 20701
26.28, 22.62, 102.51, 1506, 26, 73, 400, 14251, 20701
26.26, 22.85, 102.51, 1506, 26, 69, 402, 14254, 20704
26.24, 22.55, 102.51, 1506, 25, 71, 400, 14251, 20698
26.26, 22.64, 102.51, 1505, 24, 70, 400, 14247, 20699
26.24, 22.42, 102.51, 1505, 24, 73, 400, 14247, 20696
26.23, 22.56, 102.51, 1504, 24, 71, 400, 14248, 20699
26.28, 22.40, 102.51, 1504, 25, 73, 405, 14246, 20697
26.24, 22.72, 102.51, 1504, 25, 69, 400, 14255, 20698
26.28, 22.59, 102.51, 1504, 25, 75, 403, 14241, 20689
26.26, 22.71, 102.51, 1504, 25, 76, 400, 14246, 20694
26.24, 22.32, 102.51, 1504, 24, 70, 400, 14256, 20702
26.21, 22.63, 102.51, 1504, 25, 68, 400, 14255, 20697
26.28, 22.52, 102.51, 1504, 24, 72, 401, 14252, 20691
26.28, 22.57, 102.51, 1504, 26, 74, 400, 14246, 20694
26.26, 22.46, 102.51, 1504, 25, 76, 400, 14248, 20696
26.28, 22.65, 102.51, 1504, 25, 75, 400, 14244, 20685
26.28, 22.68, 102.51, 1504, 23, 74, 404, 14246, 20691
26.26, 22.63, 102.51, 1504, 28, 77, 400, 14248, 20692
26.26, 22.28, 102.51, 1504, 26, 73, 400, 14252, 20689
26.26, 22.75, 102.51, 1504, 24, 73, 400, 14256, 20695
26.28, 22.37, 102.51, 1504, 25, 75, 400, 14251, 20701
26.26, 22.75, 102.51, 1504, 27, 69, 400, 14249, 20691
26.24, 22.15, 102.50, 1504, 26, 71, 400, 14253, 20689
26.24, 22.59, 102.51, 1504, 24, 67, 404, 14252, 20695
26.26, 22.20, 102.51, 1504, 25, 75, 400, 14254, 20695
26.26, 22.76, 102.51, 1505, 27, 73, 400, 14256, 20712
26.24, 22.01, 102.51, 1505, 25, 67, 400, 14248, 20704
26.24, 22.69, 102.51, 1505, 27, 75, 400, 14252, 20708
26.28, 22.34, 102.51, 1505, 26, 69, 400, 14249, 20699
26.28, 22.72, 102.51, 1505, 25, 69, 400, 14252, 20697
26.28, 22.35, 102.51, 1505, 25, 67, 400, 14258, 20701
26.28, 22.70, 102.51, 1505, 27, 69, 400, 14249, 20695
26.30, 22.66, 102.51, 1505, 25, 75, 401, 14249, 20692
26.28, 22.45, 102.51, 1505, 24, 73, 400, 14247, 20693
26.28, 22.66, 102.51, 1505, 25, 77, 400, 14249, 20691
26.30, 22.71, 102.51, 1505, 26, 74, 400, 14251, 20688
26.28, 22.43, 102.51, 1505, 25, 71, 400, 14251, 20693
26.24, 22.64, 102.51, 1505, 26, 70, 400, 14248, 20698
26.26, 22.53, 102.51, 1505, 25, 76, 400, 14249, 20695
26.30, 22.60, 102.51, 1505, 23, 77, 400, 14248, 20696
26.28, 22.56, 102.51, 1505, 26, 80, 403, 14258, 20686
26.26, 22.74, 102.51, 1506, 25, 75, 400, 14248, 20685
26.26, 22.61, 102.51, 1506, 26, 77, 401, 14245, 20681
26.32, 22.83, 102.51, 1505, 24, 72, 400, 14256, 20692
26.30, 22.21, 102.51, 1505, 25, 74, 400, 14255, 20694
26.28, 22.62, 102.51, 1505, 25, 74, 400, 14255, 20689
26.26, 22.34, 102.51, 1505, 25, 74, 400, 14254, 20700
26.26, 22.61, 102.51, 1505, 25, 70, 400, 14255, 20694
26.30, 22.51, 102.51, 1505, 26, 68, 400, 14256, 20694
26.28, 22.60, 102.51, 1505, 26, 70, 400, 14261, 20703
26.28, 22.31, 102.51, 1505, 26, 64, 400, 14257, 20702
26.32, 22.67, 102.51, 1505, 26, 73, 400, 14251, 20691
26.28, 22.57, 102.51, 1505, 26, 67, 400, 14252, 20695
26.28, 22.58, 102.51, 1504, 24, 64, 400, 14249, 20696
26.28, 22.57, 102.51, 1504, 26, 66, 400, 14259, 20705
26.28, 22.76, 102.51, 1504, 26, 70, 400, 14251, 20695
26.26, 22.63, 102.51, 1504, 26, 70, 400, 14246, 20695
26.30, 22.56, 102.51, 1504, 26, 68, 400, 14254, 20695
26.28, 22.38, 102.50, 1504, 22, 68, 400, 14253, 20694
26.26, 22.59, 102.51, 1503, 24, 65, 400, 14250, 20701
26.30, 22.53, 102.51, 1503, 21, 67, 400, 14252, 20698
26.26, 22.63, 102.51, 1503, 25, 69, 400, 14253, 20695
26.28, 22.37, 102.51, 1503, 26, 72, 402, 14248, 20690
26.26, 22.64, 102.51, 1503, 24, 68, 400, 14254, 20700
26.30, 22.49, 102.51, 1503, 26, 69, 400, 14248, 20690
26.28, 22.63, 102.51, 1503, 29, 63, 400, 14253, 20700
26.26, 22.43, 102.50, 1503, 26, 65, 400, 14255, 20701
26.28, 22.62, 102.51, 1502, 25, 67, 400, 14255, 20697
26.28, 22.25, 102.51, 1502, 26, 72, 400, 14244, 20690
26.28, 22.62, 102.51, 1502, 26, 73, 400, 14248,\x0020691
26.28, 22.65, 102.51, 1502, 27, 68, 400, 14252, 20693
26.26, 22.50, 102.51, 1501, 22, 67, 400, 14250, 20694
26.28, 22.43, 102.51, 1501, 25, 68, 400, 14251, 20697
26.28, 22.68, 102.51, 1501, 26, 75, 400, 14241, 20687
26.30, 22.53, 102.51, 1501, 25, 73, 404, 14247, 20695
26.30, 22.67, 102.51, 1502, 24, 71, 402, 14246, 20690
26.32, 22.36, 102.50, 1502, 25, 73, 400, 14253, 20692
26.26, 22.84, 102.51, 1503, 23, 75, 403, 14250, 20691
26.30, 22.46, 102.51, 1503, 27, 73, 400, 14251, 20693
26.30, 22.62, 102.51, 1502, 26, 70, 400, 14248, 20694
26.30, 22.15, 102.51, 1502, 26, 70, 400, 14250, 20691
26.26, 22.59, 102.51, 1501, 23, 73, 400, 14246, 20684
26.32, 22.30, 102.51, 1501, 26, 77, 405, 14244, 20690
26.30, 22.64, 102.51, 1503, 27, 76, 405, 14245, 20688
26.32, 22.49, 102.51, 1503, 26, 64, 400, 14249, 20693
26.32, 22.64, 102.51, 1504, 25, 70, 400, 14247, 20692
26.28, 22.56, 102.51, 1504, 26, 77, 403, 14248, 20689
26.28, 22.76, 102.50, 1503, 24, 73, 406, 14244, 20690
26.32, 22.19, 102.50, 1503, 25, 77, 400, 14246, 20691
26.32, 22.67, 102.50, 1503, 23, 73, 400, 14246, 20686
26.30, 22.46, 102.51, 1503, 25, 78, 400, 14251, 20692
26.30, 22.82, 102.51, 1502, 25, 72, 400, 14249, 20684
26.32, 22.18, 102.51, 1502, 25, 74, 400, 14252, 20689
26.30, 22.74, 102.51, 1504, 16, 76, 400, 14248, 20679
26.32, 22.56, 102.51, 1504, 24, 73, 400, 14244, 20690
26.33, 22.62, 102.50, 1502, 25, 70, 400, 14256, 20696
26.32, 22.41, 102.51, 1502, 26, 71, 400, 14255, 20690
26.28, 22.40, 102.51, 1503, 24, 71, 400, 14251, 20699
26.33, 22.53, 102.51, 1503, 25, 65, 400, 14251, 20692
26.33, 22.63, 102.50, 1502, 26, 68, 400, 14249, 20697
26.30, 22.30, 102.50, 1502, 25, 69, 400, 14250, 20690
26.30, 22.60, 102.51, 1503, 26, 65, 400, 14256, 20699
26.33, 22.49, 102.50, 1503, 24, 64, 400, 14256, 20695
26.33, 22.78, 102.50, 1502, 29, 69, 400, 14249, 20695
26.33, 22.39, 102.50, 1502, 26, 70, 400, 14249, 20695
26.32, 22.48, 102.50, 1502, 25, 65, 400, 14252, 20704
26.32, 22.35, 102.51, 1502, 27, 66, 400, 14251, 20688
26.33, 22.53, 102.51, 1501, 26, 69, 400, 14251, 20695
26.32, 22.10, 102.51, 1501, 25, 74, 401, 14250, 20694
26.33, 22.67, 102.51, 1502, 25, 64, 400, 14254, 20694
26.33, 22.44, 102.51, 1502, 24, 66, 400, 14246, 20692
26.33, 22.66, 102.50, 1502, 24, 69, 400, 14249, 20695
26.32, 22.39, 102.50, 1502, 25, 63, 400, 14246, 20693
26.37, 22.66, 102.51, 1501, 25, 68, 401, 14247, 20690
26.32, 22.22, 102.50, 1501, 26, 67, 400, 14244, 20692
26.33, 22.68, 102.51, 1501, 25, 69, 401, 14248, 20693
26.35, 22.49, 102.50, 1501, 23, 73, 400, 14248, 20688
26.35, 22.69, 102.50, 1499, 26, 62, 400, 14251, 20699
26.35, 22.64, 102.50, 1499, 27, 62, 400, 14251, 20692
26.35, 22.66, 102.51, 1500, 25, 62, 400, 14250, 20699
26.33, 22.53, 102.51, 1500, 26, 68, 400, 14250, 20694
26.32, 22.76, 102.51, 1498, 25, 66, 403, 14243, 20696
26.32, 22.48, 102.51, 1498, 23, 67, 402, 14246, 20686
26.33, 22.62, 102.50, 1500, 26, 68, 401, 14244, 20688
26.30, 22.41, 102.51, 1500, 25, 71, 400, 14246, 20693
26.33, 22.61, 102.50, 1500, 26, 69, 400, 14239, 20697
26.32, 22.39, 102.51, 1500, 26, 71, 401, 14248, 20693
26.33, 22.64, 102.51, 1500, 25, 63, 400, 14247, 20695
26.32, 22.50, 102.50, 1500, 26, 66, 400, 14246, 20698
26.33, 22.70, 102.50, 1500, 26, 68, 400, 14250, 20689
26.35, 22.25, 102.50, 1500, 26, 67, 400, 14247, 20691
26.33, 22.52, 102.50, 1503, 26, 68, 400, 14244, 20695
26.32, 22.27, 102.50, 1503, 26, 71, 400, 14247, 20689
26.37, 22.67, 102.51, 1504, 25, 72, 402, 14239, 20688
26.35, 21.98, 102.51, 1504, 25, 68, 400, 14246, 20695
26.35, 22.74, 102.51, 1503, 24, 71, 403, 14246, 20683
26.33, 22.40, 102.51, 1503, 25, 72, 403, 14245, 20680
26.33, 22.55, 102.51, 1504, 26, 66, 400, 14244, 20684
26.32, 22.03, 102.50, 1504, 26, 68, 400, 14247, 20688
26.32, 22.70, 102.51, 1498, 25, 69, 400, 14242, 20686
26.35, 22.65, 102.50, 1498, 26, 69, 400, 14249, 20688
26.33, 22.66, 102.51, 1500, 25, 69, 400, 14248, 20692
26.33, 22.09, 102.51, 1500, 25, 72, 400, 14249, 20683
26.30, 22.55, 102.51, 1503, 25, 63, 400, 14248, 20691
26.32, 22.38, 102.51, 1503, 26, 69, 400, 14249, 20695
26.33, 22.66, 102.51, 1503, 25, 68, 400, 14242, 20680
26.33, 22.29, 102.51, 1503, 25, 68, 400, 14248, 20690
26.32, 22.61, 102.51, 1502, 24, 70, 400, 14250, 20699
26.33, 22.57, 102.51, 1502, 26, 69, 400, 14244, 20686
26.32, 22.62, 102.51, 1502, 26, 71, 401, 14246, 20679
26.33, 22.39, 102.50, 1502, 24, 60, 400, 14244, 20691
26.32, 22.39, 102.51, 1498, 24, 74, 402, 14245, 20682
26.32, 22.40, 102.50, 1498, 25, 69, 400, 14245, 20692
26.32, 22.85, 102.50, 1501, 25, 67, 400, 14249, 20683
26.33, 22.23, 102.50, 1501, 26, 67, 400, 14244, 20683
26.32, 22.60, 102.51, 1501, 25, 62, 400, 14246, 20686
26.33, 22.21, 102.51, 1501, 25, 69, 400, 14245, 20688
26.33, 22.59, 102.51, 1500, 25, 63, 400, 14250, 20691
26.33, 22.52, 102.51, 1500, 23, 64, 400, 14251, 20692
26.32, 22.75, 102.51, 1501, 26, 71, 400, 14247, 20693
26.33, 22.20, 102.51, 1501, 27, 66, 400, 14249, 20690
26.32, 22.57, 102.51, 1501, 27, 66, 400, 14250, 20692
26.33, 22.08, 102.51, 1501, 26, 69, 400, 14249, 20683
26.32, 22.64, 102.51, 1502, 25, 65, 400, 14249, 20686
26.32, 22.41, 102.50, 1502, 26, 67, 400, 14241, 20692
26.35, 22.60, 102.51, 1502, 26, 71, 400, 14250, 20691
26.30, 22.11, 102.51, 1502, 26, 70, 400, 14246, 20690
26.32, 22.43, 102.51, 1502, 24, 71, 401, 14246, 20683
26.32, 22.62, 102.50, 1502, 26, 69, 400, 14250, 20695
26.30, 22.52, 102.51, 1501, 25, 74, 400, 14246, 20681
26.28, 22.16, 102.50, 1501, 26, 72, 400, 14252, 20693
26.33, 22.58, 102.50, 1501, 26, 64, 400, 14255, 20696
26.32, 22.31, 102.51, 1501, 29, 63, 400, 14247, 20687
26.32, 22.43, 102.51, 1501, 24, 68, 400, 14250, 20687
26.30, 22.40, 102.50, 1501, 25, 63, 400, 14251, 20692
26.32, 22.65, 102.51, 1501, 24, 60, 400, 14248, 20689
26.30, 22.50, 102.51, 1501, 26, 69, 400, 14244, 20687
26.32, 22.61, 102.51, 1501, 26, 66, 400, 14249, 20688
26.30, 22.38, 102.51, 1501, 26, 64, 400, 14251, 20689
26.32, 22.78, 102.50, 1500, 26, 64, 400, 14243, 20689
26.33, 22.46, 102.51, 1500, 25, 62, 400, 14249, 20689
26.32, 22.51, 102.50, 1500, 26, 65, 400, 14247, 20695
26.30, 22.08, 102.50, 1500, 23, 65, 400, 14249, 20692
26.30, 22.66, 102.51, 1501, 26, 64, 400, 14251, 20695
26.33, 22.07, 102.51, 1501, 24, 64, 400, 14245, 20685
26.28, 22.53, 102.51, 1500, 25, 65, 400, 14246, 20683
26.33, 22.31, 102.51, 1500, 26, 66, 400, 14246, 20690
26.33, 22.60, 102.51, 1500, 26, 64, 400, 14247, 20685
26.33, 22.44, 102.51, 1500, 25, 61, 400, 14244, 20695
26.33, 22.74, 102.51, 1500, 25, 71, 400, 14246, 20687
26.32, 22.10, 102.51, 1500, 26, 66, 400, 14248, 20690
26.30, 22.63, 102.51, 1500, 26, 66, 400, 14245, 20689
26.30, 22.58, 102.51, 1500, 25, 65, 400, 14243, 20681
26.30, 22.67, 102.51, 1500, 25, 67, 400, 14246, 20683
26.32, 22.46, 102.51, 1500, 26, 63, 400, 14244, 20689
26.35, 22.71, 102.51, 1500, 26, 62, 400, 14252, 20695
26.33, 22.47, 102.51, 1500, 26, 68, 402, 14247, 20689
26.33, 22.55, 102.51, 1500, 24, 68, 400, 14246, 20682
26.28, 22.43, 102.51, 1500, 26, 67, 400, 14244, 20677
26.32, 22.56, 102.51, 1499, 26, 72, 400, 14249, 20681
26.30, 22.55, 102.51, 1499, 25, 64, 400, 14253, 20693
26.33, 22.66, 102.51, 1499, 26, 62, 400, 14255, 20697
26.32, 22.54, 102.51, 1499, 24, 66, 400, 14249, 20691
26.35, 22.66, 102.51, 1499, 24, 59, 400, 14255, 20691
26.28, 22.30, 102.51, 1499, 26, 59, 400, 14251, 20695
26.32, 22.56, 102.51, 1499, 28, 62, 400, 14255, 20691
26.33, 22.19, 102.51, 1499, 26, 62, 400, 14250, 20700
26.30, 22.77, 102.51, 1500, 27, 65, 400, 14249, 20681
26.35, 22.54, 102.51, 1500, 25, 60, 400, 14251, 20695
26.35, 22.70, 102.51, 1500, 26, 64, 400, 14250, 20687
26.33, 22.11, 102.51, 1500, 24, 63, 400, 14254, 20694
26.32, 22.58, 102.51, 1503, 25, 61, 400, 14254, 20694
26.35, 22.29, 102.51, 1503, 25, 64, 400, 14255, 20688
26.35, 22.62, 102.51, 1504, 25, 59, 400, 14257, 20693
26.30, 22.24, 102.51, 1504, 27, 63, 400, 14255, 20692
26.35, 22.63, 102.51, 1501, 25, 57, 400, 14246, 20688
26.33, 22.54, 102.52, 1501, 26, 58, 400, 14254, 20690
26.33, 22.39, 102.51, 1499, 25, 63, 400, 14257, 20693
26.32, 22.47, 102.51, 1499, 26, 61, 400, 14263, 20699
26.32, 22.46, 102.51, 1500, 25, 59, 400, 14253, 20701
26.33, 22.16, 102.51, 1500, 25, 49, 400, 14265, 20703
26.33, 22.64, 102.51, 1502, 24, 55, 400, 14255, 20707
26.32, 22.36, 102.51, 1502, 26, 54, 400, 14256, 20706
26.35, 22.60, 102.51, 1500, 26, 54, 400, 14255, 20698
26.33, 22.44, 102.52, 1500, 24, 54, 400, 14255, 20701
26.35, 22.63, 102.51, 1498, 24, 59, 400, 14250, 20694
26.35, 22.32, 102.52, 1498, 26, 61, 400, 14256, 20699
26.32, 22.37, 102.51, 1498, 25, 55, 400, 14251, 20702
26.32, 22.53, 102.51, 1498, 25, 56, 400, 14253, 20704
26.32, 22.60, 102.51, 1501, 25, 54, 400, 14261, 20714
26.37, 22.51, 102.51, 1501, 25, 52, 400, 14258, 20708
26.33, 22.37, 102.51, 1502, 23, 57, 400, 14252, 20703
26.35, 22.15, 102.51, 1502, 25, 52, 400, 14254, 20705
26.33, 22.72, 102.51, 1499, 25, 58, 400, 14254, 20695
26.37, 22.35, 102.51, 1499, 25, 56, 400, 14255, 20695
26.35, 22.52, 102.51, 1498, 26, 50, 400, 14253, 20696
26.33, 22.25, 102.51, 1498, 27, 52, 400, 14253, 20702
26.37, 22.54, 102.51, 1499, 24, 53, 400, 14256, 20707
26.35, 22.37, 102.51, 1499, 26, 51, 400, 14252, 20699
26.33, 22.48, 102.51, 1501, 26, 54, 400, 14250, 20700
26.35, 22.39, 102.51, 1501, 25, 49, 400, 14256, 20706
26.33, 22.60, 102.51, 1500, 26, 50, 400, 14250, 20694
26.35, 22.48, 102.51, 1500, 26, 57, 400, 14252, 20700
26.37, 22.70, 102.51, 1500, 25, 47, 400, 14251, 20702
26.35, 22.22, 102.51, 1500, 26, 51, 400, 14258, 20706
26.33, 22.75, 102.51, 1499, 27, 48, 400, 14251, 20701
26.37, 22.40, 102.51, 1499, 27, 50, 400, 14256, 20712
26.33, 22.53, 102.51, 1500, 26, 48, 400, 14253, 20704
26.35, 22.26, 102.51, 1500, 26, 54, 404, 14249, 20700
26.35, 22.55, 102.51, 1500, 25, 51, 400, 14258, 20706
26.35, 22.32, 102.51, 1500, 25, 47, 400, 14252, 20703
26.35, 22.56, 102.51, 1499, 26, 49, 400, 14253, 20706
26.37, 22.40, 102.51, 1499, 25, 48, 400, 14259, 20713
26.37, 22.61, 102.51, 1499, 23, 49, 400, 14252, 20711
26.41, 22.31, 102.51, 1499, 24, 48, 400, 14249, 20709
26.37, 22.64, 102.51, 1499, 26, 47, 400, 14254, 20709
26.39, 22.34, 102.51, 1499, 25, 50, 400, 14248, 20700
26.39, 22.72, 102.51, 1499, 25, 51, 403, 14253, 20699
26.35, 22.37, 102.51, 1499, 24, 54, 409, 14249, 20709
26.35, 22.63, 102.51, 1499, 23, 50, 400, 14249, 20704
26.39, 22.54, 102.51, 1499, 25, 52, 400, 14255, 20707
26.37, 22.59, 102.51, 1499, 25, 52, 400, 14246, 20700
26.35, 22.26, 102.51, 1499, 23, 55, 400, 14250, 20702
26.37, 22.56, 102.51, 1498, 25, 51, 400, 14252, 20710
26.39, 22.36, 102.51, 1498, 26, 52, 400, 14249, 20699
26.39, 22.59, 102.51, 1498, 23, 52, 400, 14249, 20695
26.41, 22.20, 102.51, 1498, 25, 55, 400, 14245, 20692
26.41, 22.42, 102.51, 1499, 26, 54, 400, 14251, 20699
